frame,x,y,width,state
1,228,663,106.53168542738823,SAFE
2,228,663,106.53168542738823,SAFE
3,228,663,106.53168542738823,SAFE
4,228,663,106.53168542738823,SAFE
5,228,663,106.53168542738823,SAFE
6,228,663,106.36728820459794,SAFE
7,228,663,106.53168542738823,SAFE
8,228,663,106.53168542738823,SAFE
9,229,663,107.35455276791944,SAFE
10,228,663,106.53168542738823,SAFE
11,228,663,106.53168542738823,SAFE
12,228,663,106.36728820459794,SAFE
13,228,663,106.53168542738823,SAFE
14,228,663,106.53168542738823,SAFE
15,228,663,106.36728820459794,SAFE
16,228,663,106.53168542738823,SAFE
17,228,663,106.53168542738823,SAFE
18,228,662,106.53168542738823,SAFE
19,228,662,106.53168542738823,SAFE
20,228,663,106.36728820459794,SAFE
21,228,663,106.36728820459794,SAFE
22,228,663,106.53168542738823,SAFE
23,228,662,106.53168542738823,SAFE
24,229,663,107.5174404457249,SAFE
25,229,663,107.5174404457249,SAFE
26,229,663,107.5174404457249,SAFE
27,228,663,106.53168542738823,SAFE
28,229,663,107.5174404457249,SAFE
29,228,663,106.53168542738823,SAFE
30,228,663,106.53168542738823,SAFE
31,229,663,107.35455276791944,SAFE
32,229,663,107.5174404457249,SAFE
33,229,663,107.5174404457249,SAFE
34,229,663,107.5174404457249,SAFE
35,229,662,107.35455276791944,SAFE
36,228,663,106.53168542738823,SAFE
37,228,663,106.36728820459794,SAFE
38,229,663,107.35455276791944,SAFE
39,228,663,106.36728820459794,SAFE
40,229,663,107.5174404457249,SAFE
41,228,663,106.53168542738823,SAFE
42,230,662,107.5174404457249,SAFE
43,234,662,101.96568050084302,SAFE
44,243,663,95.03683496413377,SAFE
45,253,663,91.41115905621152,SAFE
46,261,663,75.31268153505093,SAFE
47,279,662,79.2464510246358,SAFE
48,293,662,71.84705978674423,SAFE
49,305,662,58.54912467321779,SAFE
50,321,662,52.3450093132096,SAFE
51,334,661,39.319206502675,SAFE
52,351,660,37.33630940518894,SAFE
53,366,660,29.154759474226502,SAFE
54,380,660,18.439088914585774,SAFE
55,402,660,31.064449134018133,SAFE
56,419,658,32.38826948140329,SAFE
57,434,658,30.4138126514911,SAFE
58,450,657,30.083217912982647,SAFE
59,468,657,36.345563690772494,SAFE
60,484,656,40.311288741492746,SAFE
61,498,656,36.87817782917155,SAFE
62,512,654,31.064449134018133,SAFE
63,527,655,31.32091952673165,SAFE
64,540,654,30.14962686336267,SAFE
65,556,655,30.083217912982647,SAFE
66,584,655,29.120439557122072,SAFE
67,598,654,26.076809620810597,SAFE
68,611,653,25.0,SAFE
69,624,654,25.0,SAFE
70,637,653,27.018512172212592,SAFE
71,650,653,20.0,SAFE
72,663,652,23.194827009486403,SAFE
73,677,652,24.08318915758459,SAFE
74,689,651,25.079872407968907,SAFE
75,703,651,24.0,SAFE
76,716,651,29.154759474226502,SAFE
77,728,651,26.1725046566048,SAFE
78,752,650,26.076809620810597,SAFE
79,764,649,26.30589287593181,SAFE
80,775,649,29.154759474226502,SAFE
81,787,651,27.294688127912362,SAFE
82,799,648,29.274562336608895,SAFE
83,810,648,30.4138126514911,SAFE
84,822,647,28.442925306655784,SAFE
86,854,644,26.570660511172846,SAFE
87,863,645,26.0,SAFE
88,874,646,21.587033144922902,SAFE
89,886,646,25.495097567963924,SAFE
90,895,646,28.071337695236398,SAFE
91,906,648,20.396078054371138,SAFE
92,915,648,26.1725046566048,SAFE
93,925,648,24.186773244895647,SAFE
94,936,648,24.515301344262525,SAFE
95,947,648,22.02271554554524,SAFE
96,956,648,20.09975124224178,SAFE
98,977,648,23.194827009486403,SAFE
100,996,647,26.30589287593181,SAFE
